account_id,customer_id,account_type,opened_date,account_status
A0001959,C001388,Current,2024-09-21,Active
A0001960,C001389,Credit Card,2023-02-28,Active
A0001961,C001390,Current,2023-11-25,Active
A0001962,C001391,Current,2022-04-21,Active
A0001963,C001392,Current,2018-06-15,Active
A0001964,C001393,Savings,2023-06-25,Closed
A0001965,C001393,Current,2023-06-25,Active
A0001966,C001394,Savings,2018-06-09,Active
A0001967,C001394,Savings,2018-06-09,Active
A0001968,C001395,Savings,2019-05-04,Active
A0001969,C001396,Current,2022-03-25,Active
A0001970,C001397,Credit Card,2018-12-24,Closed
A0001971,C001397,Current,2018-12-24,Active
A0001972,C001398,Current,2022-08-01,Active
A0001973,C001399,Savings,2021-04-29,Active
A0001974,C001399,Savings,2021-04-29,Active
A0001975,C001399,Savings,2021-04-29,Active
A0001976,C001400,Current,2021-11-13,Active
A0001977,C001400,Savings,2021-11-13,Dormant
A0001978,C001401,Current,2020-07-05,Active
A0001979,C001402,Current,2024-05-19,Active
A0001980,C001403,Current,2025-04-03,Active
A0001981,C001403,Savings,2025-04-03,Active
A0001982,C001404,Current,2021-08-11,Active
A0001983,C001405,Credit Card,2019-10-01,Active
A0001984,C001405,Credit Card,2019-10-01,Active
A0001985,C001406,Savings,2021-07-05,Active
A0001986,C001407,Current,2024-10-24,Active
A0001987,C001408,Current,2020-09-05,Active
A0001988,C001409,Credit Card,2024-12-30,Active
A0001989,C001410,Current,2020-02-17,Active
A0001990,C001411,Current,2018-11-20,Active
A0001991,C001412,Credit Card,2023-04-29,Active
A0001992,C001413,Current,2019-02-28,Closed
A0001993,C001414,Current,2021-08-03,Active
A0001994,C001415,Savings,2021-04-13,Active
A0001995,C001416,Savings,2020-12-08,Dormant
A0001996,C001416,Current,2020-12-08,Active
A0001997,C001417,Credit Card,2024-02-03,Active
A0001998,C001418,Savings,2019-06-03,Active
A0001999,C001418,Savings,2019-06-03,Active
A0002000,C001419,Current,2022-12-29,Active
A0002001,C001420,Savings,2021-11-05,Active
A0002002,C001421,Current,2021-09-09,Active
A0002003,C001422,Credit Card,2019-11-23,Active
A0002004,C001422,Savings,2019-11-23,Active
A0002005,C001423,Current,2024-12-19,Active
A0002006,C001424,Savings,2023-02-07,Active
A0002007,C001425,Current,2025-08-18,Active
A0002008,C001425,Current,2025-08-18,Active
A0002009,C001426,Savings,2023-04-24,Active
A0002010,C001427,Current,2023-01-16,Active
A0002011,C001428,Savings,2021-10-29,Active
A0002012,C001429,Current,2022-07-12,Active
A0002013,C001430,Savings,2018-05-30,Active
A0002014,C001431,Current,2024-04-25,Active
A0002015,C001431,Current,2024-04-25,Active
A0002016,C001432,Credit Card,2025-08-03,Active
A0002017,C001432,Current,2025-08-03,Active
A0002018,C001433,Current,2023-09-14,Active
A0002019,C001433,Savings,2023-09-14,Active
A0002020,C001434,Current,2021-12-15,Active
A0002021,C001435,Current,2021-02-15,Active
A0002022,C001436,Current,2020-11-12,Closed
A0002023,C001436,Current,2020-11-12,Active
A0002024,C001437,Savings,2022-01-15,Active
A0002025,C001437,Savings,2022-01-15,Active
A0002026,C001438,Current,2024-03-18,Active
A0002027,C001438,Current,2024-03-18,Active
A0002028,C001439,Credit Card,2022-04-30,Active
A0002029,C001440,Savings,2021-06-19,Dormant
A0002030,C001440,Current,2021-06-19,Active
A0002031,C001441,Savings,2023-07-15,Active
A0002032,C001442,Savings,2025-03-07,Dormant
A0002033,C001442,Savings,2025-03-07,Active
A0002034,C001443,Current,2021-02-27,Closed
A0002035,C001444,Savings,2023-11-13,Active
A0002036,C001445,Savings,2020-03-16,Active
A0002037,C001445,Current,2020-03-16,Active
A0002038,C001446,Current,2023-04-29,Active
A0002039,C001447,Current,2019-04-17,Active
A0002040,C001448,Credit Card,2023-06-23,Active
A0002041,C001449,Current,2019-11-27,Dormant
A0002042,C001450,Credit Card,2022-02-28,Active
A0002043,C001450,Credit Card,2022-02-28,Active
A0002044,C001450,Current,2022-02-28,Active
A0002045,C001451,Savings,2025-08-17,Active
A0002046,C001452,Current,2021-01-12,Active
A0002047,C001453,Current,2024-04-19,Dormant
A0002048,C001454,Current,2020-11-08,Active
A0002049,C001454,Current,2020-11-08,Active
A0002050,C001455,Current,2020-05-11,Dormant
A0002051,C001456,Credit Card,2020-06-19,Active
A0002052,C001456,Savings,2020-06-19,Active
A0002053,C001457,Credit Card,2021-03-28,Active
A0002054,C001458,Savings,2024-11-07,Active
A0002055,C001459,Savings,2022-05-16,Active
A0002056,C001460,Current,2025-01-19,Active
A0002057,C001460,Current,2025-01-19,Dormant
A0002058,C001461,Current,2021-09-25,Active
A0002059,C001462,Current,2019-04-10,Active
A0002060,C001462,Savings,2019-04-10,Active
A0002061,C001463,Current,2025-07-28,Active
A0002062,C001464,Current,2024-09-28,Active
A0002063,C001464,Savings,2024-09-28,Active
A0002064,C001465,Credit Card,2019-11-10,Active
A0002065,C001466,Current,2020-02-29,Active
A0002066,C001466,Credit Card,2020-02-29,Active
A0002067,C001466,Savings,2020-02-29,Active
A0002068,C001467,Current,2020-05-19,Active
A0002069,C001468,Current,2024-03-14,Active
A0002070,C001469,Credit Card,2025-08-28,Active
A0002071,C001469,Current,2025-08-28,Active
A0002072,C001470,Current,2023-07-01,Active
A0002073,C001470,Savings,2023-07-01,Active
A0002074,C001470,Credit Card,2023-07-01,Active
A0002075,C001471,Credit Card,2020-12-28,Active
A0002076,C001471,Savings,2020-12-28,Active
A0002077,C001472,Savings,2023-02-05,Active
A0002078,C001473,Current,2022-08-27,Active
A0002079,C001474,Current,2022-08-31,Dormant
A0002080,C001474,Current,2022-08-31,Active
A0002081,C001475,Savings,2023-02-25,Dormant
A0002082,C001475,Current,2023-02-25,Active
A0002083,C001476,Current,2021-02-23,Active
A0002084,C001477,Current,2018-08-08,Active
A0002085,C001478,Current,2019-02-19,Active
A0002086,C001479,Current,2019-01-01,Active
A0002087,C001480,Savings,2024-08-30,Active
A0002088,C001480,Savings,2024-08-30,Active
A0002089,C001481,Current,2024-10-15,Active
A0002090,C001482,Savings,2023-12-22,Active
A0002091,C001483,Current,2021-01-19,Active
A0002092,C001484,Current,2024-02-02,Active
A0002093,C001484,Savings,2024-02-02,Active
A0002094,C001485,Credit Card,2019-03-20,Active
A0002095,C001485,Savings,2019-03-20,Active
A0002096,C001486,Savings,2019-02-16,Active
A0002097,C001486,Credit Card,2019-02-16,Active
A0002098,C001487,Current,2024-01-29,Active
A0002099,C001487,Savings,2024-01-29,Dormant
A0002100,C001487,Savings,2024-01-29,Active
A0002101,C001488,Current,2022-12-30,Active
A0002102,C001488,Current,2022-12-30,Active
A0002103,C001489,Current,2021-12-28,Active
A0002104,C001490,Savings,2019-01-17,Active
A0002105,C001491,Credit Card,2018-07-01,Active
A0002106,C001492,Savings,2019-12-24,Active
A0002107,C001493,Current,2021-04-24,Active
A0002108,C001493,Savings,2021-04-24,Active
A0002109,C001494,Current,2020-02-08,Closed
A0002110,C001495,Savings,2022-06-26,Active
A0002111,C001496,Savings,2025-07-25,Active
A0002112,C001497,Current,2023-08-03,Active
A0002113,C001497,Credit Card,2023-08-03,Active
A0002114,C001498,Current,2021-01-02,Active
A0002115,C001499,Savings,2018-11-09,Dormant
A0002116,C001500,Savings,2025-01-08,Active
A0002117,C001500,Savings,2025-01-08,Active
A0002118,C001501,Savings,2019-01-29,Active
A0002119,C001502,Current,2018-06-16,Active
A0002120,C001503,Credit Card,2022-05-16,Active
A0002121,C001504,Current,2022-08-24,Active
A0002122,C001505,Credit Card,2020-01-07,Active
A0002123,C001506,Current,2020-06-09,Active
A0002124,C001506,Current,2020-06-09,Closed
A0002125,C001507,Current,2025-07-05,Active
A0002126,C001508,Current,2019-03-24,Active
A0002127,C001508,Credit Card,2019-03-24,Active
A0002128,C001509,Savings,2023-07-01,Active
A0002129,C001510,Current,2020-01-02,Active
A0002130,C001511,Credit Card,2020-03-03,Active
A0002131,C001512,Current,2021-03-31,Dormant
A0002132,C001513,Current,2023-11-30,Active
A0002133,C001514,Savings,2022-12-22,Active
A0002134,C001515,Current,2022-06-14,Active
A0002135,C001516,Savings,2025-01-14,Active
A0002136,C001517,Current,2018-04-25,Active
A0002137,C001518,Savings,2021-12-16,Active
A0002138,C001519,Current,2024-05-11,Active
A0002139,C001520,Credit Card,2023-09-04,Active
A0002140,C001521,Savings,2023-07-30,Active
A0002141,C001521,Credit Card,2023-07-30,Active
A0002142,C001522,Current,2022-04-02,Active
A0002143,C001523,Current,2020-10-21,Active
A0002144,C001524,Current,2018-10-21,Active
A0002145,C001524,Current,2018-10-21,Active
A0002146,C001525,Current,2024-07-07,Active
A0002147,C001525,Savings,2024-07-07,Active
A0002148,C001526,Credit Card,2024-11-11,Active
A0002149,C001527,Current,2022-09-30,Active
A0002150,C001527,Credit Card,2022-09-30,Active
A0002151,C001528,Current,2023-02-26,Active
A0002152,C001529,Current,2022-12-06,Active
A0002153,C001530,Current,2018-08-10,Dormant
A0002154,C001531,Credit Card,2021-09-10,Active
A0002155,C001531,Credit Card,2021-09-10,Active
A0002156,C001532,Current,2021-01-21,Active
A0002157,C001533,Savings,2022-09-12,Closed
A0002158,C001534,Savings,2021-03-06,Active
A0002159,C001534,Current,2021-03-06,Active
A0002160,C001535,Current,2020-11-12,Active
A0002161,C001536,Current,2021-11-01,Active
A0002162,C001536,Current,2021-11-01,Active
A0002163,C001537,Savings,2022-12-07,Active
A0002164,C001538,Savings,2024-10-25,Active
A0002165,C001538,Savings,2024-10-25,Active
A0002166,C001538,Current,2024-10-25,Active
A0002167,C001539,Savings,2018-11-30,Active
A0002168,C001540,Current,2025-07-23,Active
A0002169,C001540,Current,2025-07-23,Active
A0002170,C001541,Savings,2018-01-23,Active
A0002171,C001542,Current,2020-07-11,Dormant
A0002172,C001542,Credit Card,2020-07-11,Active
A0002173,C001543,Current,2023-01-12,Active
A0002174,C001544,Current,2021-02-17,Active
A0002175,C001545,Current,2022-03-12,Active
A0002176,C001546,Current,2020-05-03,Active
A0002177,C001547,Current,2019-11-16,Active
A0002178,C001548,Savings,2019-06-15,Closed
A0002179,C001548,Savings,2019-06-15,Dormant
A0002180,C001549,Savings,2020-05-14,Active
A0002181,C001550,Current,2022-06-27,Active
A0002182,C001551,Current,2020-03-31,Active
A0002183,C001552,Current,2022-04-12,Active
A0002184,C001553,Credit Card,2019-04-09,Dormant
A0002185,C001553,Current,2019-04-09,Active
A0002186,C001554,Current,2018-07-21,Active
A0002187,C001554,Credit Card,2018-07-21,Active
A0002188,C001555,Savings,2022-12-17,Dormant
A0002189,C001556,Current,2019-11-11,Active
A0002190,C001557,Current,2020-03-01,Active
A0002191,C001558,Current,2021-09-29,Active
A0002192,C001559,Current,2020-04-28,Active
A0002193,C001560,Savings,2021-10-18,Active
A0002194,C001560,Current,2021-10-18,Active
A0002195,C001561,Current,2019-10-16,Dormant
A0002196,C001562,Current,2020-08-02,Active
A0002197,C001563,Credit Card,2018-05-04,Active
A0002198,C001564,Savings,2018-06-05,Active
A0002199,C001564,Current,2018-06-05,Active
A0002200,C001565,Credit Card,2018-12-08,Active
A0002201,C001566,Savings,2019-05-20,Active
A0002202,C001567,Savings,2020-04-22,Active
A0002203,C001567,Current,2020-04-22,Active
A0002204,C001568,Savings,2020-08-13,Active
A0002205,C001569,Current,2023-12-15,Active
A0002206,C001569,Savings,2023-12-15,Active
A0002207,C001570,Savings,2024-10-30,Active
A0002208,C001571,Current,2021-04-30,Closed
A0002209,C001571,Savings,2021-04-30,Active
A0002210,C001572,Credit Card,2019-04-30,Active
A0002211,C001572,Current,2019-04-30,Active
A0002212,C001573,Savings,2023-09-08,Active
A0002213,C001573,Savings,2023-09-08,Active
A0002214,C001574,Savings,2024-12-15,Active
A0002215,C001574,Credit Card,2024-12-15,Active
A0002216,C001575,Savings,2020-09-25,Active
A0002217,C001575,Savings,2020-09-25,Active
A0002218,C001576,Current,2019-04-17,Active
A0002219,C001576,Current,2019-04-17,Active
A0002220,C001577,Savings,2023-06-04,Active
A0002221,C001578,Current,2018-08-06,Active
A0002222,C001579,Current,2019-02-21,Active
A0002223,C001580,Credit Card,2018-12-26,Active
A0002224,C001580,Current,2018-12-26,Active
A0002225,C001581,Credit Card,2019-03-26,Active
A0002226,C001582,Credit Card,2020-08-08,Active
A0002227,C001583,Credit Card,2025-03-06,Active
A0002228,C001584,Current,2023-12-21,Active
A0002229,C001585,Current,2025-03-21,Active
A0002230,C001586,Savings,2020-05-29,Active
A0002231,C001587,Current,2020-11-10,Closed
A0002232,C001587,Savings,2020-11-10,Active
A0002233,C001588,Current,2022-09-05,Dormant
A0002234,C001589,Savings,2020-04-24,Active
A0002235,C001589,Savings,2020-04-24,Active
A0002236,C001590,Current,2021-02-16,Active
A0002237,C001591,Current,2019-04-09,Active
A0002238,C001592,Savings,2018-12-24,Active
A0002239,C001592,Current,2018-12-24,Active
A0002240,C001593,Savings,2020-12-19,Active
A0002241,C001594,Savings,2024-01-31,Dormant
A0002242,C001595,Credit Card,2019-12-27,Active
A0002243,C001596,Credit Card,2018-08-18,Active
A0002244,C001597,Current,2022-09-06,Active
A0002245,C001598,Savings,2024-03-30,Active
A0002246,C001599,Savings,2022-01-03,Active
A0002247,C001599,Current,2022-01-03,Active
A0002248,C001600,Current,2019-07-12,Active
A0002249,C001601,Current,2024-08-18,Active
A0002250,C001601,Current,2024-08-18,Active
A0002251,C001602,Current,2018-10-31,Active
A0002252,C001602,Savings,2018-10-31,Active
A0002253,C001603,Current,2019-10-08,Active
A0002254,C001603,Current,2019-10-08,Active
A0002255,C001604,Current,2019-11-21,Active
A0002256,C001604,Savings,2019-11-21,Active
A0002257,C001605,Credit Card,2021-01-21,Active
A0002258,C001605,Savings,2021-01-21,Active
A0002259,C001606,Savings,2025-08-13,Active
A0002260,C001606,Credit Card,2025-08-13,Active
A0002261,C001607,Current,2020-08-02,Active
A0002262,C001608,Current,2023-09-13,Active
A0002263,C001609,Savings,2024-09-30,Active
A0002264,C001610,Current,2024-09-26,Active
A0002265,C001610,Current,2024-09-26,Active
A0002266,C001611,Credit Card,2019-05-01,Active
A0002267,C001612,Savings,2020-07-03,Active
A0002268,C001612,Current,2020-07-03,Active
A0002269,C001613,Savings,2021-04-04,Active
A0002270,C001614,Credit Card,2022-10-09,Active
A0002271,C001615,Current,2025-06-27,Active
A0002272,C001616,Current,2020-04-14,Active
A0002273,C001616,Savings,2020-04-14,Active
A0002274,C001617,Current,2018-02-25,Dormant
A0002275,C001618,Savings,2023-12-01,Active
A0002276,C001619,Savings,2019-06-12,Active
A0002277,C001620,Savings,2019-06-28,Active
A0002278,C001621,Current,2018-07-30,Dormant
A0002279,C001622,Credit Card,2025-01-04,Active
A0002280,C001623,Savings,2019-04-24,Active
A0002281,C001624,Savings,2021-04-06,Active
A0002282,C001624,Credit Card,2021-04-06,Active
A0002283,C001625,Current,2025-08-12,Closed
A0002284,C001626,Current,2020-05-29,Active
A0002285,C001627,Current,2021-03-23,Active
A0002286,C001628,Current,2022-04-21,Active
A0002287,C001629,Current,2020-06-05,Active
A0002288,C001630,Savings,2023-12-04,Active
A0002289,C001631,Current,2018-05-25,Active
A0002290,C001632,Savings,2019-04-11,Active
A0002291,C001632,Credit Card,2019-04-11,Active
A0002292,C001633,Savings,2024-01-11,Active
A0002293,C001634,Savings,2023-10-01,Active
A0002294,C001635,Savings,2023-10-14,Active
A0002295,C001636,Current,2023-04-23,Active
A0002296,C001637,Current,2020-09-14,Active
A0002297,C001638,Savings,2019-05-05,Active
A0002298,C001639,Current,2021-11-30,Active
A0002299,C001640,Current,2020-02-18,Active
A0002300,C001641,Current,2020-04-17,Active
A0002301,C001641,Credit Card,2020-04-17,Active
A0002302,C001641,Savings,2020-04-17,Active
A0002303,C001642,Savings,2024-12-19,Active
A0002304,C001643,Savings,2025-03-31,Active
A0002305,C001643,Savings,2025-03-31,Active
A0002306,C001644,Savings,2018-10-25,Active
A0002307,C001644,Savings,2018-10-25,Active
A0002308,C001645,Savings,2018-04-03,Active
A0002309,C001646,Current,2024-10-23,Active
A0002310,C001646,Current,2024-10-23,Active
A0002311,C001647,Savings,2018-10-22,Active
A0002312,C001647,Savings,2018-10-22,Active
A0002313,C001647,Current,2018-10-22,Active
A0002314,C001648,Current,2024-11-08,Active
A0002315,C001649,Current,2023-09-02,Active
A0002316,C001649,Current,2023-09-02,Dormant
A0002317,C001650,Current,2022-10-05,Active
A0002318,C001651,Current,2019-01-03,Active
A0002319,C001652,Current,2021-11-28,Active
A0002320,C001653,Current,2020-10-02,Active
A0002321,C001654,Current,2022-03-03,Active
A0002322,C001654,Savings,2022-03-03,Active
A0002323,C001655,Current,2022-05-14,Active
A0002324,C001656,Savings,2019-11-25,Dormant
A0002325,C001657,Current,2020-05-23,Active
A0002326,C001658,Savings,2020-06-08,Active
A0002327,C001659,Current,2019-09-07,Active
A0002328,C001660,Current,2024-09-03,Active
A0002329,C001661,Current,2024-05-03,Active
A0002330,C001662,Savings,2024-06-25,Active
A0002331,C001663,Current,2019-07-11,Active
A0002332,C001663,Savings,2019-07-11,Active
A0002333,C001664,Current,2023-08-08,Active
A0002334,C001664,Credit Card,2023-08-08,Active
A0002335,C001665,Current,2021-08-21,Active
A0002336,C001665,Current,2021-08-21,Active
A0002337,C001666,Credit Card,2022-10-20,Dormant
A0002338,C001667,Current,2021-12-21,Active
A0002339,C001667,Current,2021-12-21,Active
A0002340,C001668,Savings,2018-04-30,Active
A0002341,C001668,Current,2018-04-30,Active
A0002342,C001669,Current,2020-05-29,Active
A0002343,C001669,Savings,2020-05-29,Active
A0002344,C001669,Current,2020-05-29,Active
A0002345,C001670,Current,2024-02-08,Active
A0002346,C001670,Credit Card,2024-02-08,Active
A0002347,C001671,Current,2024-11-11,Active
A0002348,C001672,Credit Card,2024-08-22,Active
A0002349,C001672,Current,2024-08-22,Active
A0002350,C001673,Credit Card,2018-05-23,Active
A0002351,C001674,Current,2024-06-28,Active
A0002352,C001675,Current,2021-06-09,Active
A0002353,C001675,Current,2021-06-09,Active
A0002354,C001676,Credit Card,2025-07-07,Active
A0002355,C001676,Savings,2025-07-07,Active
A0002356,C001677,Current,2019-01-13,Active
A0002357,C001677,Current,2019-01-13,Active
A0002358,C001678,Current,2023-02-04,Active
A0002359,C001679,Current,2018-12-10,Active
A0002360,C001680,Current,2025-05-08,Active
A0002361,C001680,Current,2025-05-08,Active
A0002362,C001681,Savings,2023-08-27,Active
A0002363,C001681,Current,2023-08-27,Dormant
A0002364,C001682,Savings,2019-02-02,Active
A0002365,C001682,Savings,2019-02-02,Active
A0002366,C001683,Savings,2018-05-31,Active
A0002367,C001684,Current,2021-09-08,Active
A0002368,C001685,Credit Card,2018-10-31,Active
A0002369,C001686,Current,2020-03-11,Active
A0002370,C001687,Current,2019-10-29,Dormant
A0002371,C001688,Savings,2020-12-12,Dormant
A0002372,C001689,Current,2023-04-22,Active
A0002373,C001689,Current,2023-04-22,Active
A0002374,C001689,Current,2023-04-22,Active
A0002375,C001690,Savings,2024-04-19,Active
A0002376,C001691,Savings,2023-02-05,Active
A0002377,C001692,Current,2019-03-07,Active
A0002378,C001692,Savings,2019-03-07,Active
A0002379,C001693,Current,2024-11-09,Closed
