customer_id,city,region,customer_segment,join_date,risk_band
C001758,Manchester,North,Student,2024-07-12,Low
C001759,Birmingham,Midlands,Affluent,2024-08-15,Medium
C001760,Birmingham,Midlands,Business,2021-10-07,Low
C001761,Liverpool,North West,Business,2024-08-11,Low
C001762,Bristol,South West,Business,2018-08-28,Low
C001763,Birmingham,Midlands,Business,2018-08-02,Low
C001764,Birmingham,Midlands,Business,2020-09-06,Low
C001765,Glasgow,Scotland,Mass,2023-02-03,High
C001766,Bristol,South West,Mass,2018-02-07,Low
C001767,Birmingham,Midlands,Mass,2022-04-17,Low
C001768,Edinburgh,Scotland,Student,2023-10-15,Low
C001769,Edinburgh,Scotland,Mass,2021-05-05,Low
C001770,Bristol,South West,Business,2024-04-24,Low
C001771,Leeds,North,Mass,2023-08-11,Medium
C001772,Manchester,North,Mass,2022-11-15,Low
C001773,Edinburgh,Scotland,Mass,2025-05-03,Low
C001774,Manchester,North,Mass,2025-02-10,Low
C001775,Liverpool,North West,Affluent,2018-04-04,Low
C001776,Manchester,North,Mass,2022-05-06,Low
C001777,London,South,Mass,2020-07-22,Low
C001778,Manchester,North,Mass,2025-01-09,Medium
C001779,Bristol,South West,Mass,2023-10-03,Low
C001780,Leeds,North,Mass,2018-01-29,Low
C001781,Bristol,South West,Mass,2019-01-19,High
C001782,Bristol,South West,Mass,2022-10-11,Low
C001783,Bristol,South West,Mass,2022-04-12,Low
C001784,Birmingham,Midlands,Business,2019-01-25,Medium
C001785,Liverpool,North West,Affluent,2018-03-01,Low
C001786,Liverpool,North West,Affluent,2024-11-05,Low
C001787,London,South,Mass,2021-04-03,Low
C001788,London,South,Affluent,2023-07-30,Low
C001789,Glasgow,Scotland,Mass,2021-12-18,Low
C001790,Bristol,South West,Affluent,2025-05-12,Low
C001791,Birmingham,Midlands,Mass,2024-01-01,High
C001792,Bristol,South West,Mass,2022-06-04,Low
C001793,Birmingham,Midlands,Affluent,2023-05-27,Medium
C001794,Liverpool,North West,Mass,2022-09-06,Low
C001795,Glasgow,Scotland,Mass,2023-11-02,Low
C001796,London,South,Mass,2018-04-16,Medium
C001797,Manchester,North,Mass,2022-05-20,High
C001798,Glasgow,Scotland,Mass,2025-07-16,Low
C001799,Bristol,South West,Mass,2019-03-14,Medium
C001800,London,South,Mass,2018-12-27,Low
C001801,Liverpool,North West,Affluent,2022-02-12,Low
C001802,Birmingham,Midlands,Affluent,2025-04-27,Low
C001803,Glasgow,Scotland,Mass,2025-04-16,High
C001804,Manchester,North,Mass,2023-09-30,Low
C001805,Manchester,North,Student,2023-07-27,Low
C001806,Leeds,North,Mass,2021-09-13,Low
C001807,London,South,Mass,2022-09-15,Medium
C001808,Leeds,North,Mass,2018-09-10,Low
C001809,Birmingham,Midlands,Mass,2019-04-28,Medium
C001810,Glasgow,Scotland,Mass,2018-08-13,Low
C001811,Bristol,South West,Affluent,2020-06-20,Low
C001812,Liverpool,North West,Student,2018-04-22,Low
C001813,Leeds,North,Mass,2023-10-09,Low
C001814,Liverpool,North West,Mass,2020-10-27,Low
C001815,London,South,Mass,2020-12-06,Medium
C001816,Liverpool,North West,Mass,2020-07-12,Medium
C001817,Edinburgh,Scotland,Affluent,2018-08-19,High
C001818,London,South,Mass,2025-08-19,Low
C001819,London,South,Affluent,2025-04-18,Medium
C001820,Birmingham,Midlands,Affluent,2020-09-20,Low
C001821,Glasgow,Scotland,Mass,2020-07-16,Low
C001822,Glasgow,Scotland,Mass,2019-06-16,Medium
C001823,Liverpool,North West,Affluent,2023-11-20,Low
C001824,Bristol,South West,Affluent,2021-02-10,Medium
C001825,Glasgow,Scotland,Mass,2019-07-15,Medium
C001826,Liverpool,North West,Affluent,2019-05-18,Low
C001827,London,South,Mass,2019-01-01,Low
C001828,Glasgow,Scotland,Mass,2024-04-17,Low
C001829,Edinburgh,Scotland,Business,2020-09-02,Low
C001830,Birmingham,Midlands,Affluent,2021-08-26,Medium
C001831,London,South,Mass,2025-05-10,Low
C001832,Manchester,North,Affluent,2021-01-22,Medium
C001833,Liverpool,North West,Mass,2022-02-07,Low
C001834,Manchester,North,Student,2023-10-02,Low
C001835,Liverpool,North West,Business,2024-04-10,Low
C001836,London,South,Mass,2021-04-03,Low
C001837,Bristol,South West,Affluent,2019-12-15,Medium
C001838,Liverpool,North West,Mass,2023-10-03,Medium
C001839,Manchester,North,Mass,2025-05-08,Low
C001840,Bristol,South West,Mass,2020-09-22,Low
C001841,Birmingham,Midlands,Mass,2023-08-12,Low
C001842,Bristol,South West,Affluent,2023-07-08,Medium
C001843,London,South,Mass,2024-07-05,Low
C001844,Edinburgh,Scotland,Mass,2025-02-07,High
C001845,Leeds,North,Mass,2021-11-22,Low
C001846,Manchester,North,Mass,2021-12-07,Low
C001847,Birmingham,Midlands,Mass,2025-04-18,Low
C001848,Leeds,North,Mass,2018-09-05,Low
C001849,Birmingham,Midlands,Mass,2019-12-26,High
C001850,Manchester,North,Business,2025-06-27,Low
C001851,Edinburgh,Scotland,Mass,2024-05-18,Low
C001852,Bristol,South West,Mass,2019-06-27,Medium
C001853,Bristol,South West,Mass,2022-09-05,Low
C001854,Manchester,North,Affluent,2018-08-26,Medium
C001855,Birmingham,Midlands,Business,2018-05-10,Low
C001856,Bristol,South West,Mass,2022-10-30,Low
C001857,Edinburgh,Scotland,Mass,2023-07-25,Medium
C001858,Liverpool,North West,Mass,2024-12-16,Low
C001859,Birmingham,Midlands,Mass,2024-05-19,Medium
C001860,Birmingham,Midlands,Mass,2020-10-31,Low
C001861,Manchester,North,Mass,2020-04-01,Low
C001862,Edinburgh,Scotland,Mass,2024-04-17,Low
C001863,Glasgow,Scotland,Mass,2019-08-07,Low
C001864,London,South,Student,2023-06-28,Low
C001865,Bristol,South West,Affluent,2018-12-19,Low
C001866,Edinburgh,Scotland,Mass,2019-12-08,Low
C001867,Edinburgh,Scotland,Mass,2019-08-09,Low
C001868,Birmingham,Midlands,Mass,2020-12-08,Low
C001869,Glasgow,Scotland,Mass,2019-01-20,Low
C001870,Liverpool,North West,Mass,2022-03-11,Medium
C001871,Glasgow,Scotland,Mass,2023-07-16,Low
C001872,Manchester,North,Mass,2025-06-27,Low
C001873,Glasgow,Scotland,Affluent,2019-03-02,Low
C001874,Glasgow,Scotland,Mass,2019-05-24,Low
C001875,Birmingham,Midlands,Student,2019-07-25,Low
C001876,London,South,Mass,2021-02-13,Low
C001877,Manchester,North,Mass,2018-01-28,Low
C001878,London,South,Mass,2018-12-30,Low
C001879,Edinburgh,Scotland,Mass,2024-09-16,Low
C001880,London,South,Mass,2022-08-22,Low
C001881,Liverpool,North West,Mass,2025-01-13,Low
C001882,Manchester,North,Mass,2025-03-17,Low
C001883,Glasgow,Scotland,Mass,2019-07-04,Low
C001884,London,South,Mass,2019-08-07,Low
C001885,Edinburgh,Scotland,Mass,2018-07-13,Low
C001886,Leeds,North,Mass,2021-02-04,Medium
C001887,Leeds,North,Mass,2018-03-25,Low
C001888,London,South,Mass,2019-02-02,Medium
C001889,Liverpool,North West,Business,2019-07-16,Low
C001890,Edinburgh,Scotland,Business,2021-09-22,Medium
C001891,Liverpool,North West,Business,2024-11-29,Low
C001892,Glasgow,Scotland,Affluent,2018-03-04,Medium
C001893,Birmingham,Midlands,Business,2020-06-11,Low
C001894,London,South,Mass,2020-11-19,Low
C001895,Liverpool,North West,Business,2018-07-09,Medium
C001896,Birmingham,Midlands,Affluent,2019-10-21,Medium
C001897,Edinburgh,Scotland,Mass,2022-06-22,Low
C001898,Manchester,North,Student,2021-06-18,Low
C001899,London,South,Mass,2020-03-20,Medium
C001900,London,South,Mass,2020-10-22,Medium
C001901,Liverpool,North West,Mass,2023-11-09,Low
C001902,Birmingham,Midlands,Student,2019-09-06,Low
C001903,Liverpool,North West,Mass,2025-03-31,Medium
C001904,Manchester,North,Student,2023-03-23,Low
C001905,London,South,Business,2024-03-01,Low
C001906,Liverpool,North West,Mass,2025-01-04,Medium
C001907,Glasgow,Scotland,Mass,2021-05-03,High
C001908,Birmingham,Midlands,Affluent,2022-08-16,Low
C001909,Bristol,South West,Mass,2022-11-17,Low
C001910,Liverpool,North West,Mass,2023-06-10,Medium
C001911,Bristol,South West,Mass,2021-05-03,Low
C001912,Birmingham,Midlands,Student,2023-01-28,Low
C001913,Glasgow,Scotland,Affluent,2023-12-31,High
C001914,London,South,Mass,2025-06-29,Low
C001915,Bristol,South West,Student,2020-12-29,Medium
C001916,Birmingham,Midlands,Business,2023-05-29,Low
C001917,Birmingham,Midlands,Business,2020-02-12,Medium
C001918,Bristol,South West,Student,2020-10-11,Low
C001919,London,South,Mass,2023-02-01,Low
C001920,London,South,Mass,2024-04-24,Low
C001921,Liverpool,North West,Mass,2022-08-19,Low
C001922,London,South,Mass,2019-10-16,Low
C001923,London,South,Mass,2024-10-08,Low
C001924,Edinburgh,Scotland,Mass,2022-01-07,Low
C001925,Manchester,North,Mass,2024-10-15,Low
C001926,London,South,Mass,2024-01-15,High
C001927,Glasgow,Scotland,Mass,2022-09-24,Low
C001928,Glasgow,Scotland,Mass,2019-10-15,Low
C001929,Birmingham,Midlands,Mass,2019-09-07,Low
C001930,Bristol,South West,Student,2024-03-28,Low
C001931,Liverpool,North West,Mass,2018-11-08,Medium
C001932,Edinburgh,Scotland,Student,2020-09-28,Low
C001933,Bristol,South West,Mass,2023-02-05,Low
C001934,Liverpool,North West,Mass,2022-03-22,Low
C001935,Liverpool,North West,Mass,2024-01-15,Low
C001936,Edinburgh,Scotland,Business,2018-10-19,Low
C001937,Glasgow,Scotland,Mass,2020-06-28,Low
C001938,Glasgow,Scotland,Business,2025-05-10,Low
C001939,Birmingham,Midlands,Affluent,2025-04-28,Low
C001940,Bristol,South West,Mass,2019-05-25,Low
C001941,Edinburgh,Scotland,Mass,2024-12-15,Low
C001942,Leeds,North,Business,2018-05-20,Low
C001943,Manchester,North,Mass,2022-10-01,Low
C001944,Edinburgh,Scotland,Mass,2018-02-01,Low
C001945,Manchester,North,Affluent,2018-11-03,Low
C001946,Leeds,North,Mass,2020-03-05,Low
C001947,Birmingham,Midlands,Mass,2022-04-22,Low
C001948,London,South,Mass,2025-03-25,Low
C001949,Glasgow,Scotland,Mass,2023-08-26,Low
C001950,Manchester,North,Mass,2018-11-14,Low
C001951,Manchester,North,Mass,2020-07-25,High
C001952,Edinburgh,Scotland,Mass,2024-10-15,Low
C001953,Liverpool,North West,Business,2022-05-06,Low
C001954,Manchester,North,Mass,2021-11-08,Low
C001955,Leeds,North,Student,2019-05-13,Low
C001956,Leeds,North,Mass,2021-03-01,Low
C001957,Edinburgh,Scotland,Mass,2024-12-17,High
C001958,Glasgow,Scotland,Mass,2020-05-18,Medium
C001959,Liverpool,North West,Student,2024-03-07,Low
C001960,Liverpool,North West,Mass,2018-12-29,Medium
C001961,Edinburgh,Scotland,Mass,2024-08-03,Low
C001962,Glasgow,Scotland,Mass,2021-10-02,Low
C001963,Glasgow,Scotland,Mass,2022-11-04,Medium
C001964,Liverpool,North West,Mass,2024-07-23,Low
C001965,Glasgow,Scotland,Mass,2018-12-31,Medium
C001966,Glasgow,Scotland,Mass,2024-02-04,Low
C001967,Glasgow,Scotland,Mass,2019-05-17,Low
C001968,Glasgow,Scotland,Mass,2024-10-16,Low
C001969,Liverpool,North West,Mass,2018-04-03,Low
C001970,Glasgow,Scotland,Mass,2024-06-06,Low
C001971,Birmingham,Midlands,Affluent,2021-08-05,Low
C001972,Edinburgh,Scotland,Mass,2022-05-18,Low
C001973,Glasgow,Scotland,Mass,2024-09-02,Low
C001974,London,South,Student,2025-03-10,Low
C001975,Glasgow,Scotland,Mass,2025-03-01,Low
C001976,Leeds,North,Affluent,2021-05-30,Medium
C001977,Edinburgh,Scotland,Mass,2023-01-10,High
C001978,Birmingham,Midlands,Mass,2022-01-24,Low
C001979,Bristol,South West,Student,2018-05-02,Medium
C001980,Leeds,North,Mass,2023-07-16,Low
C001981,London,South,Mass,2021-11-18,Low
C001982,London,South,Affluent,2021-10-31,Low
C001983,Bristol,South West,Mass,2022-01-28,Low
C001984,Glasgow,Scotland,Affluent,2022-10-14,Low
C001985,Leeds,North,Mass,2025-04-14,Low
C001986,Edinburgh,Scotland,Affluent,2020-03-12,Low
C001987,Edinburgh,Scotland,Student,2021-05-15,Medium
C001988,Edinburgh,Scotland,Mass,2020-08-30,Low
C001989,Manchester,North,Mass,2018-06-12,Low
C001990,Birmingham,Midlands,Mass,2021-03-04,Low
C001991,Liverpool,North West,Student,2019-01-12,Low
C001992,Edinburgh,Scotland,Mass,2022-12-13,Medium
C001993,Birmingham,Midlands,Student,2024-11-01,High
C001994,London,South,Affluent,2020-03-05,Medium
C001995,London,South,Mass,2018-08-25,Low
C001996,London,South,Affluent,2024-12-26,Medium
C001997,Glasgow,Scotland,Mass,2024-04-24,Low
C001998,Leeds,North,Mass,2021-04-20,Low
C001999,Manchester,North,Mass,2025-05-22,Low
C002000,Leeds,North,Affluent,2025-07-22,Low
C002001,Birmingham,Midlands,Mass,2021-05-12,Medium
C002002,London,South,Mass,2022-08-10,Low
C002003,Edinburgh,Scotland,Business,2024-01-12,Low
C002004,Liverpool,North West,Affluent,2022-12-09,Medium
C002005,Glasgow,Scotland,Business,2020-12-21,Low
C002006,Glasgow,Scotland,Mass,2023-07-03,Low
C002007,Bristol,South West,Mass,2019-01-17,Medium
C002008,Leeds,North,Mass,2021-04-26,Low
C002009,Birmingham,Midlands,Business,2024-06-17,Low
C002010,Manchester,North,Mass,2025-05-17,Low
C002011,Liverpool,North West,Mass,2024-05-11,Low
C002012,London,South,Student,2023-07-15,Low
C002013,Leeds,North,Mass,2022-01-04,Medium
C002014,Leeds,North,Mass,2024-09-05,Low
C002015,Bristol,South West,Mass,2018-07-05,Low
C002016,Leeds,North,Mass,2020-09-01,Medium
C002017,Edinburgh,Scotland,Mass,2020-05-12,Medium
C002018,Manchester,North,Mass,2023-12-21,Low
C002019,Liverpool,North West,Mass,2022-07-14,Low
C002020,Leeds,North,Mass,2023-01-20,Low
C002021,London,South,Affluent,2022-06-08,Low
C002022,London,South,Mass,2021-10-05,Low
C002023,Manchester,North,Affluent,2024-03-09,Medium
C002024,Edinburgh,Scotland,Mass,2020-11-30,Low
C002025,Manchester,North,Affluent,2022-04-05,Low
C002026,Bristol,South West,Student,2024-06-01,Low
C002027,Manchester,North,Mass,2023-11-17,Low
C002028,Birmingham,Midlands,Affluent,2022-01-12,Low
C002029,Birmingham,Midlands,Mass,2021-05-06,Medium
C002030,Glasgow,Scotland,Mass,2019-02-23,High
C002031,Edinburgh,Scotland,Mass,2021-08-07,Medium
C002032,Birmingham,Midlands,Mass,2023-06-27,Low
C002033,Bristol,South West,Student,2024-03-09,Medium
C002034,Liverpool,North West,Student,2022-09-02,Low
C002035,Leeds,North,Mass,2023-09-17,Low
C002036,Edinburgh,Scotland,Mass,2018-12-14,Low
C002037,Birmingham,Midlands,Mass,2018-12-16,Low
C002038,Edinburgh,Scotland,Mass,2019-04-18,Low
C002039,Edinburgh,Scotland,Mass,2024-07-14,High
C002040,London,South,Mass,2021-12-29,Medium
C002041,Glasgow,Scotland,Business,2022-03-30,Low
C002042,Glasgow,Scotland,Mass,2018-11-06,Medium
C002043,Edinburgh,Scotland,Business,2023-04-19,Low
C002044,Leeds,North,Mass,2022-07-02,Low
C002045,Birmingham,Midlands,Mass,2021-05-31,Medium
C002046,Edinburgh,Scotland,Mass,2018-03-24,Low
C002047,Liverpool,North West,Student,2023-05-30,Low
C002048,Edinburgh,Scotland,Affluent,2025-01-30,Low
C002049,Edinburgh,Scotland,Mass,2024-09-24,Low
C002050,London,South,Mass,2023-12-09,Medium
C002051,Bristol,South West,Mass,2022-11-14,Low
C002052,Manchester,North,Student,2019-03-03,High
C002053,Glasgow,Scotland,Mass,2024-02-01,Low
C002054,Liverpool,North West,Affluent,2018-07-04,Low
C002055,London,South,Student,2022-07-20,Low
C002056,Liverpool,North West,Mass,2023-06-14,High
C002057,London,South,Mass,2023-05-15,Low
C002058,Liverpool,North West,Mass,2020-11-19,Medium
C002059,Manchester,North,Affluent,2018-05-01,High
C002060,Glasgow,Scotland,Mass,2020-10-31,Low
C002061,Leeds,North,Mass,2018-08-26,Medium
C002062,Edinburgh,Scotland,Affluent,2022-12-13,Low
C002063,Liverpool,North West,Affluent,2018-08-02,High
C002064,Edinburgh,Scotland,Mass,2025-02-27,Low
C002065,Bristol,South West,Mass,2018-11-21,High
C002066,Edinburgh,Scotland,Mass,2022-08-08,Low
C002067,Manchester,North,Mass,2018-11-26,High
C002068,Edinburgh,Scotland,Student,2024-01-02,Low
C002069,Leeds,North,Mass,2021-08-28,Low
C002070,London,South,Mass,2019-08-07,Low
C002071,Manchester,North,Mass,2020-08-19,Low
C002072,Liverpool,North West,Mass,2021-03-26,Low
C002073,Edinburgh,Scotland,Mass,2021-08-25,Low
C002074,Glasgow,Scotland,Mass,2019-01-12,Low
C002075,Leeds,North,Mass,2018-09-12,Low
C002076,Birmingham,Midlands,Business,2018-05-07,Medium
C002077,London,South,Mass,2019-01-31,Low
C002078,Liverpool,North West,Mass,2021-01-24,Low
C002079,Manchester,North,Mass,2022-01-27,Low
C002080,Edinburgh,Scotland,Mass,2019-12-23,Low
C002081,Leeds,North,Affluent,2019-07-20,Low
C002082,London,South,Affluent,2022-07-17,Medium
C002083,Birmingham,Midlands,Mass,2024-03-14,Low
C002084,Liverpool,North West,Mass,2025-05-30,Low
C002085,Glasgow,Scotland,Mass,2021-02-19,Low
C002086,London,South,Affluent,2025-01-07,Low
C002087,London,South,Mass,2018-07-08,Low
C002088,Birmingham,Midlands,Mass,2021-10-13,Low
C002089,Birmingham,Midlands,Mass,2021-11-07,Low
C002090,London,South,Mass,2022-08-31,Medium
C002091,Manchester,North,Affluent,2023-05-28,Medium
C002092,Glasgow,Scotland,Mass,2023-08-21,Low
C002093,Birmingham,Midlands,Mass,2019-03-13,Medium
C002094,Glasgow,Scotland,Student,2023-06-30,High
C002095,Bristol,South West,Business,2020-05-19,Medium
C002096,Manchester,North,Mass,2021-03-24,Low
C002097,London,South,Student,2023-04-19,Medium
C002098,London,South,Student,2020-07-09,High
C002099,Glasgow,Scotland,Mass,2022-09-14,Low
C002100,Edinburgh,Scotland,Business,2018-03-20,Medium
C002101,Edinburgh,Scotland,Affluent,2024-06-09,Low
C002102,Glasgow,Scotland,Affluent,2025-05-21,Low
C002103,London,South,Mass,2021-12-23,Low
C002104,Manchester,North,Mass,2018-04-30,Medium
C002105,Glasgow,Scotland,Affluent,2020-09-16,Low
C002106,Liverpool,North West,Mass,2025-04-05,Low
C002107,Glasgow,Scotland,Student,2024-05-05,Low
C002108,London,South,Mass,2019-05-26,Low
C002109,Liverpool,North West,Mass,2019-03-02,Low
C002110,Leeds,North,Affluent,2020-07-01,Low
C002111,Liverpool,North West,Student,2019-01-22,Low
C002112,Liverpool,North West,Mass,2018-02-20,Low
C002113,Edinburgh,Scotland,Affluent,2019-12-11,Low
C002114,Leeds,North,Student,2022-09-22,Low
C002115,Birmingham,Midlands,Affluent,2019-12-11,Low
C002116,Manchester,North,Mass,2019-12-15,Low
C002117,Birmingham,Midlands,Business,2019-04-25,Low
C002118,Birmingham,Midlands,Mass,2024-07-21,High
C002119,Bristol,South West,Affluent,2019-05-07,Low
C002120,Manchester,North,Mass,2025-08-31,Low
C002121,Bristol,South West,Mass,2018-07-14,Low
C002122,Birmingham,Midlands,Affluent,2020-05-13,Low
C002123,London,South,Mass,2024-10-23,Medium
C002124,Liverpool,North West,Business,2024-02-29,Low
C002125,Glasgow,Scotland,Student,2022-08-07,Low
C002126,Edinburgh,Scotland,Mass,2023-09-02,Low
C002127,London,South,Student,2023-10-12,Low
C002128,Edinburgh,Scotland,Business,2024-12-02,Low
C002129,Manchester,North,Student,2024-10-03,Low
C002130,Leeds,North,Student,2022-09-13,Medium
C002131,Glasgow,Scotland,Mass,2021-11-03,Medium
C002132,Liverpool,North West,Affluent,2025-01-07,Low
C002133,Glasgow,Scotland,Affluent,2025-07-15,Low
C002134,Bristol,South West,Student,2022-04-02,Low
C002135,Liverpool,North West,Mass,2020-08-23,Low
C002136,Birmingham,Midlands,Mass,2019-11-23,Low
C002137,Edinburgh,Scotland,Mass,2025-05-02,Low
C002138,Birmingham,Midlands,Mass,2021-01-17,High
C002139,Manchester,North,Business,2023-05-18,Low
C002140,Birmingham,Midlands,Student,2018-01-02,Low
C002141,Liverpool,North West,Mass,2019-03-06,Low
C002142,Glasgow,Scotland,Student,2021-03-01,Medium
C002143,Birmingham,Midlands,Affluent,2024-08-08,Low
C002144,Leeds,North,Mass,2025-06-11,Low
C002145,Manchester,North,Student,2024-06-25,Low
C002146,Glasgow,Scotland,Mass,2019-03-08,Low
C002147,Liverpool,North West,Mass,2025-08-01,Low
C002148,Glasgow,Scotland,Mass,2018-12-21,Low
C002149,Edinburgh,Scotland,Mass,2024-11-19,Medium
C002150,Glasgow,Scotland,Student,2023-02-20,Low
C002151,Liverpool,North West,Mass,2020-12-26,Low
C002152,Glasgow,Scotland,Mass,2020-06-26,Low
C002153,London,South,Business,2022-10-25,Low
C002154,Liverpool,North West,Affluent,2020-10-16,High
C002155,Manchester,North,Affluent,2023-01-22,Low
C002156,Glasgow,Scotland,Mass,2022-05-16,Low
C002157,Leeds,North,Mass,2025-05-18,Low
C002158,Glasgow,Scotland,Student,2024-03-29,Low
C002159,Edinburgh,Scotland,Mass,2018-02-03,Low
C002160,Bristol,South West,Student,2019-10-03,Medium
C002161,Liverpool,North West,Student,2018-08-26,Medium
C002162,Glasgow,Scotland,Mass,2025-05-29,Low
C002163,Leeds,North,Mass,2020-04-18,Low
C002164,Liverpool,North West,Business,2025-02-26,Low
C002165,Leeds,North,Student,2021-03-03,Low
C002166,London,South,Mass,2021-03-19,Low
C002167,Glasgow,Scotland,Mass,2019-08-15,Low
C002168,Bristol,South West,Mass,2024-12-28,Low
C002169,London,South,Student,2020-05-30,Low
C002170,Bristol,South West,Mass,2023-12-06,Medium
C002171,Bristol,South West,Mass,2021-12-13,Low
C002172,Bristol,South West,Affluent,2025-05-28,Low
C002173,Manchester,North,Mass,2023-01-13,Low
C002174,Birmingham,Midlands,Business,2025-03-25,Medium
C002175,Bristol,South West,Mass,2021-03-27,Low
C002176,Bristol,South West,Mass,2018-05-21,Low
C002177,Leeds,North,Mass,2021-06-28,High
C002178,London,South,Mass,2021-02-05,Low
C002179,Leeds,North,Affluent,2024-04-05,Low
C002180,Birmingham,Midlands,Business,2025-01-20,Low
C002181,London,South,Business,2025-04-05,Medium
C002182,London,South,Affluent,2024-07-20,Low
C002183,Glasgow,Scotland,Student,2019-04-12,Low
C002184,Edinburgh,Scotland,Mass,2018-05-27,High
C002185,Bristol,South West,Business,2021-12-26,High
C002186,Edinburgh,Scotland,Mass,2018-12-01,Low
C002187,Manchester,North,Business,2018-01-13,Low
C002188,Liverpool,North West,Student,2021-04-29,Low
